topic,weibo_content,weibo_id
金融无关,【八一建军节丨不忘初心，解密84年前两万五千里背后的生存之道...】今天是八一建军节，向中国军人致敬！回望历史，1934年10月17日傍晚，红军背着米袋子，挎着枪，有的还牵着马渡过江西于都河。他们相互并不说话，也不能点灯，于都河上一片漆黑肃静。直到1934年10月21日凌晨5点，红五军团三十四师最后一名战士渡过于都河。自此，中央红军共8.6万人离开了赣南、闽西这片孕育了中国第一个红色政权的土地，踏上了战略 移的征途。这时的人们还并不知道，等待他们的是长达25000里血与火的征程。他们中的大部分人再也无法回到这里。《长征财经密码》将于7月31日至8月2日22:38，央视财经频道播出，敬请收看！,4268333383662090
金融无关,【雪橇犬看到主人撸猫狂吃醋 疯狂讨摸摸怒刷存在感[二哈]】近日，比利时一只叫北极熊的阿拉斯加雪橇犬看到主人身边有只橘猫，醋劲大发的它不仅在床沿“卡位”，并疯狂地“讨摸摸”。而且当主人要去摸猫咪时，它压住主人的手，仿佛在说：“你只能摸我！”[doge]@看看新闻KNEWS,4268333182997600
金融无关,【热热热！最新“火炉榜”来了！排名第一的居然是…】出门五分钟，流汗两小时。全国多地的高温天气已持续了半个多月，中央气象台已连续十多天发布高温预警！而加长版的三伏天还要熬二十多天…日前，大城市“火炉榜”出炉，全国各地的大城市到底谁能“拔得头筹”位居榜首呢？,4268332813631220
金融无关,【辽宁遭遇高温天气 水库3万斤鱼被热死漂在水面】29日，辽宁省法库县，一水库水面上出现大量死鱼。当地水库管理所称：28号那天开始高温，太阳直射水底，水温就到达四五十度，超过鱼的生存极限，鱼就大面积死亡。由于，法库县还有多个水库都出现鱼被热死现象。实拍现场：,4268332377464400
市场监管,【拼多多跌破19美元的IPO定价，当前跌幅大约16%】#拼多多 侵权假冒缠身#拼多多跌破19美元的IPO定价，当前跌幅大约16%。此前，拼多多售假问题受到中国市场监管总局密切关注，并接受上海市区工商和市场监督部门约谈。,4268330175465880
金融无关,【人民网评：让妲己代言周原，历史岂容如此轻慢】以妲己和纣王的名头替周原打广告，历史文化景点，岂容如此轻薄和轻慢？怎么对得起周原长眠的祖先，怎么对得起田野工作的几代考古工作者？他们用小毛刷慢慢刷出的浩然历史，就这么被肆意糟改，让人心寒。,4268330074118870
市场行为-股票,财联社8月1日讯，拼多多上市第五个交易日跌破发行价19美元/股，跌幅为16%。,4268329252003980
微观经济-企业与房地产,【中央发话，遏制房价上涨！专家：释放消费需求 防控金融风险】中共中央政治局会议7月31日举行，对下半年经济工作部署了六大主要任务，其中之一就是要下决心解决好房地产市场问题，并特别提到了要“坚决遏制房价上涨”。中国社会科学院金融研究所房地产研究中心主任尹中立表示：在上一轮房价上涨周期中，居民负债比例明显提高，消费需求受到抑制，金融风险不断上升，房价回归合理水平将有助于释放消费潜力化解金融风险。这次政治局会议非常强调遏制房价的上涨，应该说是一种及时的预期管理行为或者措施。,4268327968802720
金融无关,【京津冀及周边5地因大气污染治理不力被生态环境部约谈】因前两轮大气污染治理强化督查发现问题较多，生态环境部8月1日对北京通州区、河北曲阳县、河北赵县、山西晋城城区、河南辉县市政府主要负责人进行约谈。国家环境保护督察办公室副主任刘长根在约谈中指出，6月11日至7月8日，生态环境部对京津冀及周边地区“2+26”城市实施了两轮强化督查，各地治理成效明显，但仍发现大气环境问题5204个。其中，河北曲阳县问题数量最多，北京通州区问题数量排名第二，河北赵县、山西晋城城区第二轮督查发现问题数量明显反弹，河南辉县市污染治理工作不严不实。生态环境部环境监察局副局长夏祖义介绍，督查共发现曲阳县大气环境问题119个。28家企业（单位）的34台燃煤小锅炉未按要求淘汰到位；一些企业不运行治污设施或无组织排放问题突出。北京通州区扬尘污染问题突出，其中建筑工地扬尘污染、物料堆场和渣土运输车辆未覆盖等问题71个，扬尘污染管控力度有所放松。督查共发现赵县大气环境问题53个。督查组随机抽查即发现3辆渣土运输车辆未按要求采取密闭等措施，当地仅要求车主做好苫盖即予以放行，未按要求进行处罚，管理不严格。晋城城区大气污染治理不够有力。中国铁塔公司晋城市分公司等6家企业（单位）仍有8台燃煤小锅炉未按要求淘汰到位；一些污染源平时环境管理比较粗放，无组织排放、超标排放问题时有发生。辉县市污染治理要求不严不实。6月16日，督查发现，辉县市拂晓工贸建材有限公司正在生产，除尘脱硫设施未运行，烟气无组织排放严重。生态环境部对此进行公开通报并向辉县市政府进行交办，但7月17日再次核查时，当地既无法提供立案查处材料，也未进行严肃处理，甚至在没有开展整改验收的情况下，企业即已恢复生产多日。刘长根说，2018至2019年大气污染防治秋冬季攻坚方案正在征求意见，将继续实施量化问责规定。他表示，生态环境部还会对被约谈地方适时开展“回头看”，确保各地把工作做到位。,4268327411553460
金融无关,#夜读#【被“伪兴趣”毁掉的年轻人】关于兴趣，有一句名言说道：兴趣是最好的老师。不可否认，很多时候兴趣是让我们从事某个职业的原始冲劲，但同样不可否认的是，兴趣很多时候并不是让我们坚持做某件事的永久动力，真正能让我们坚持下去的，是我们的天赋和意志力，兴趣并不是万能，你喜欢的，并不代表你适合做，更不代表你能做好。,4268325436029870
微观经济-企业与房地产,【北京租房市场新变化！一年时间，这种房子租金涨超15%，却依旧受热捧...全因有这些“实惠”！】每到暑期都是大学生毕业租房的旺季，庞大的刚需市场，导致北京租房市场量价齐升。平时在4月份，果园地铁周边的两居室可能控制在4800~5000，到了暑季价格提高到5500左右。详见：,4268322411081340
市场监管,【汇洁股份董事长涉嫌内幕交易遭证监会立案调查】中国证监会于2018年8月1日向公司董事长吕兴平下达了《调查通知书》，吕兴平因涉嫌证券市场内幕交易（泄露内幕信息），被中国证监会立案调查。本次调查对象为吕兴平个人，目前未影响吕兴平正常履职，公司经营情况正常。,4268318171335970
市场行为-股票,【贵州茅台上半年营收334亿元人民币】公司2018年上半年实现营业收入333.97亿元，同比增长38.06%；净利润157.64亿元，同比增长40.12%。基本每股收益12.55元。,4268317944463280
金融无关,#经济茶座#【对现在的工作没兴趣，换个行业考虑一下？】讨厌老板可以换公司，但要是讨厌工作，你是否有勇气 行？离开，损失的是过去的积累。但是，如果积累不能让你活得开心，那就是鸡肋了。帕累托标准可以帮助你做选择。,4268317276965930
宏观经济-外汇与外贸,【新华时评：美国威胁施压达不到目的】近日美方透出消息，考虑将提高对2000亿美元中国输美商品加征关税的税率，从此前的10%提高到25%。中方从不想主动打贸易战，历来主张通过对话而非对抗来处理贸易摩擦。如美方要回到谈判桌上，中方欢迎，但磋商的前提是互相尊重、遵守规则、坦诚相见、平等相待。中方断然不会接受任何霸凌与强权之下的“城下之盟”。,4268316614827660
金融无关,【你中招了吗？抗热消暑千万别入四大误区】中央气象台已连续19天发布高温预警。炎炎夏日，人们抗热消暑的方法五花八门。不过，一些常见的“抗热措施”和“消暑方法”并不科学，有的甚至对身体有害。专家指出，以下四种抗热消暑办法是误区，要注意↓↓误区一：喝啤酒解暑——“夏天最有效的解暑方法是喝冰镇啤酒，弄两个好的下酒菜，喝起来才叫爽！”No！啤酒虽然酒精含量少，但如果一次喝得过多，进入人体的酒精含量也与喝白酒差不多。夏天气候炎热，人体出汗较多，消耗也大，易疲乏，如果再不断地喝啤酒，由酒精造成的“热乎乎”的感觉也会持续不断，口渴出汗现象将更加厉害，不仅达不到解暑的目的，反而会降低人的思维能力和工作效率。误区二：太阳镜颜色越深越好——“夏天外出，我是靠视觉来减轻炎热感觉的，深色的太阳镜能保护眼睛！”No！夏季外出，戴上太阳镜的确感到一种凉意。但如果镜片颜色过深，会严重影响能见度，眼睛因看东西吃力而容易受到损伤，也不能起到保护眼睛的作用。专家建议，夏季选择太阳镜的标准是：镜片应能穿过15％至30％的可见光线，以灰色和绿色为最佳，不但可抵御紫外线，而且视物清晰度最佳，透视外界物体颜色变化也最小。误区三：大汗淋漓时冲凉——“夏天特别热时，我就喜欢冷水冲凉，感觉效果很不错！”No！炎夏外出活动时，人体吸收了大量的热量，肌肤的毛孔处于张开的状态，冲凉会使全身毛孔迅速闭合，使得热量不能散发而滞留体内，从而易引起高热症。同时，冲凉时，因脑部毛细血管迅速收缩，也易引起供血不足，使人头晕目眩；冲凉过后，人体抵抗力降低，感冒易“乘凉而入”。正确的做法是，外出回家，先让自己出汗，待身上的热散发过后，再洗冷水澡。误区四：晨练越早越好——“早晨5点钟就起来锻炼，懒惰的太阳还没‘起床’哩！”No！晨练并不是越早越好。原因有三：一是天亮之前或天蒙蒙亮时，气温确实较低，但空气未必清新。研究表明，夏季空气污染物在早晨6点前最不易扩散，此时常是污染的高峰期；二是人们普遍喜欢在草坪、树林、花丛等有绿色植物生长的地方晨练，而日出之前，因为没有光合作用，绿色植物附近非但没有多少新鲜的氧气，相反积存了大量的二氧化碳，对人体健康不利；三是过早晨练易受“风邪”的侵害，极易患伤风感冒，也易引发关节疼痛、胃痛等病症。,4268315004130180
